date,ageclass,gender,ncumul_registered,ncumul_firstvacc,ncumul_secondvacc
2021-06-14,20-29,d,218,107,11
2021-06-14,20-29,f,60430,35847,9733
2021-06-14,20-29,m,56879,32502,6056
2021-06-14,30-39,d,233,106,19
2021-06-14,30-39,f,87404,52816,14506
2021-06-14,30-39,m,89516,55474,11708
2021-06-14,40-49,d,193,90,17
2021-06-14,40-49,f,87402,54636,19257
2021-06-14,40-49,m,88424,55022,16097
2021-06-14,50-59,d,145,92,60
2021-06-14,50-59,f,88306,64259,43385
2021-06-14,50-59,m,92184,66823,44561
2021-06-14,60-69,d,71,50,42
2021-06-14,60-69,f,70275,55184,44828
2021-06-14,60-69,m,67156,53265,42983
2021-06-14,70-79,d,66,49,49
2021-06-14,70-79,f,56975,49721,45321
2021-06-14,70-79,m,50161,44110,40252
2021-06-14,80+,d,29,23,17
2021-06-14,80+,f,43852,41155,37849
2021-06-14,80+,m,30695,28776,26553
2021-06-14,NA,d,0,0,0
2021-06-14,NA,f,32,32,16
2021-06-14,NA,m,15,15,7
